,base_lat,base_lon,predicted_lat,predicted_lon
914,50.087029,19.975676899999996,50.086112,19.975749
915,50.900356099999996,15.776074300000001,50.9004014,15.7757687
916,54.542131999999995,18.546793899999997,54.5430787,18.5478642
917,50.0268914,19.911999800000004,50.0264036,19.9118498
918,51.13711770000001,16.950874300000002,51.137391,16.9510391
919,52.45704,16.9455741,52.4570592,16.9455011
920,50.2567086,19.0320445,50.25681675,19.03206229136528
921,50.0484157,19.925555499999998,50.0483855,19.9255642
922,52.2548425,20.9663275,,
923,52.208872,21.0086579,52.25206075,21.012015930905964
924,50.8990033,15.7341677,50.899006,15.734232999999998
925,52.2699943,20.929515300000002,52.269742,20.930797
926,52.3021573,20.9930684,52.302153,20.993264
927,52.26283249999999,20.925281299999998,52.262952,20.924924
928,52.26192860000001,20.924770199999998,52.26192,20.924692
929,50.032758,19.9390141,50.032445,19.941184
930,52.4238492,16.9233566,52.4238854,16.9233501
931,50.0845336,20.013173300000002,50.0847983,20.0136936
932,50.0855313,19.934264600000002,50.085571,19.934315
933,50.09505479999999,19.9205968,50.0934612,19.922151100000004
934,53.145038899999996,23.104949100000002,53.1449596,23.104883498713242
935,52.1956662,21.015471100000006,52.1956676,21.0153618
936,50.0408671,21.9976215,50.04087979999999,21.997688952772776
937,53.1068701,23.193380800000003,53.10707945,23.193309273346014
938,51.39228060000001,21.1526139,51.39406279999999,21.1475755
939,51.794761,19.5066704,51.7949775,19.505995731533588
940,52.2369973,20.9927625,52.237018,20.993474
941,50.36687509999999,19.0302707,50.36874615,19.030147699952238
942,50.065048299999994,19.968641100000006,50.065026,19.968012
943,51.25410609999999,22.487634399999997,51.2541351,22.4875958
944,52.4549995,16.9560486,52.455315,16.955504349472758
945,53.1197387,23.210311899999997,53.1225302,23.2104245
946,51.0631481,17.0289592,51.0631791,17.0289271
947,51.114255,16.950698000000006,51.1142161,16.9507425
948,52.2397656,21.1374786,52.239667,21.137236
949,54.5598404,18.424567899999996,54.55964820000001,18.425179213198426
950,52.1977601,20.9509581,52.19776,20.950958
951,53.121431099999995,23.1386043,53.11929305,23.134347075923948
952,49.7820658,22.7753294,49.7821214,22.7752925
